19:41:36 | INFO | ❌ - Breakout - 0.99 ATRs
19:41:36 | INFO | ❌ - Volume breakout - 0.85
19:41:36 | INFO | ❌
19:41:36 | INFO | ----- DIAUSDT - Signals -----
19:41:36 | INFO | initial filters
19:41:36 | INFO | ✅ - Return: 6.25%
19:41:36 | INFO | ✅ - Volume: 1.33M
19:41:36 | INFO | ✅
19:41:36 | INFO | signal filters
19:41:37 | INFO | ❌ - Breakout - 0.91 ATRs
19:41:37 | INFO | ❌ - Volume breakout - 0.02
19:41:37 | INFO | ❌
19:41:37 | INFO | ----- NEARUSDT - Signals -----
19:41:37 | INFO | initial filters
19:41:37 | INFO | ✅ - Return: 7.63%
19:41:37 | INFO | ✅ - Volume: 10.29M
19:41:37 | INFO | ✅
19:41:37 | INFO | signal filters
19:41:37 | INFO | ----- Checking Stop Loss for FILUSDT -----
19:41:37 | INFO | ❌ - Breakout - 0.99 ATRs
19:41:37 | INFO | ❌ - Volume breakout - 0.13
19:41:37 | INFO | ❌
19:41:37 | INFO | ----- FILUSDT - Signals -----
19:41:37 | INFO | initial filters
19:41:38 | INFO | ✅ - Return: 18.22%
19:41:38 | INFO | ✅ - Volume: 22.71M
19:41:38 | INFO | ✅
19:41:38 | INFO | signal filters
19:41:38 | INFO | Last bar close: 1.51, Trailing loss: 1.4813432567612839, Potential profit: 0.4045299999999994
19:41:38 | INFO | ----- Checking Stop Loss for FUNUSDT -----
19:41:38 | INFO | ❌ - Breakout - 0.96 ATRs
19:41:38 | INFO | ❌ - Volume breakout - 0.11
19:41:38 | INFO | ❌
19:41:38 | INFO | ----- TRBUSDT - Signals -----
19:41:38 | INFO | initial filters
19:41:38 | INFO | ✅ - Return: 6.38%
19:41:38 | INFO | ❌ - Volume: 0.14M
19:41:38 | INFO | ❌
19:41:38 | INFO | ----- RSRUSDT - Signals -----
19:41:38 | INFO | initial filters
19:41:39 | INFO | ✅ - Return: 8.21%
19:41:39 | INFO | ✅ - Volume: 524.96M
19:41:39 | INFO | ✅
19:41:39 | INFO | signal filters
19:41:39 | INFO | Last bar close: 0.00194, Trailing loss: 0.0018555562870818565, Potential profit: -0.0968700000000009
19:41:39 | INFO | ----- Checking Stop Loss for PEPEUSDT -----
19:41:39 | INFO | ❌ - Breakout - 0.92 ATRs
19:41:39 | INFO | ❌ - Volume breakout - 0.04
19:41:39 | INFO | ❌
19:41:39 | INFO | ----- AAVEUSDT - Signals -----
19:41:39 | INFO | initial filters
19:41:39 | INFO | Last bar close: 4.6e-06, Trailing loss: 4.45970569147148e-06, Potential profit: 0.5430726000000021
19:41:39 | INFO | Starting scheduled live exit filters...
19:41:39 | INFO | ✅ - Return: 2.45%
19:41:39 | INFO | ❌ - Volume: 0.05M
19:41:39 | INFO | ❌
19:41:39 | INFO | ----- SANDUSDT - Signals -----
19:41:39 | INFO | initial filters
19:41:39 | INFO | ✅ - Return: 4.78%
19:41:39 | INFO | ✅ - Volume: 7.08M
19:41:39 | INFO | ✅
19:41:39 | INFO | signal filters
19:41:40 | INFO | ❌ - Breakout - 0.95 ATRs
19:41:40 | INFO | ❌ - Volume breakout - 0.06
19:41:40 | INFO | ❌
19:41:40 | INFO | ----- DGBUSDT - Signals -----
19:41:40 | INFO | initial filters
19:41:40 | INFO | ✅ - Return: 2.76%
19:41:40 | INFO | ✅ - Volume: 47.68M
19:41:40 | INFO | ✅
19:41:40 | INFO | signal filters
19:41:41 | INFO | ❌ - Breakout - 0.93 ATRs
19:41:41 | INFO | ❌ - Volume breakout - 0.05
19:41:41 | INFO | ❌
19:41:41 | INFO | ----- CHZUSDT - Signals -----
19:41:41 | INFO | initial filters
19:41:41 | INFO | ✅ - Return: -4.45%
19:41:41 | INFO | ✅ - Volume: 212.95M
19:41:41 | INFO | ✅
19:41:41 | INFO | signal filters
19:41:41 | INFO | ❌ - Breakout - 0.90 ATRs
19:41:41 | INFO | ❌ - Volume breakout - 0.03
19:41:41 | INFO | ❌
19:41:41 | INFO | ----- ARPAUSDT - Signals -----
19:41:41 | INFO | initial filters
19:41:42 | INFO | ✅ - Return: 5.38%
19:41:42 | INFO | ✅ - Volume: 48.10M
19:41:42 | INFO | ✅
19:41:42 | INFO | signal filters
19:41:42 | INFO | ❌ - Breakout - 0.99 ATRs
19:41:42 | INFO | ❌ - Volume breakout - 0.09
